"","GSM461176_untreated_single","GSM461177_untreated_paired","GSM461178_untreated_paired","GSM461179_treated_single","GSM461180_treated_paired","GSM461181_treated_paired","GSM461182_untreated_single"
"FBgn0037720",1811.24035327271,2168.41717783842,1838.78956200445,1622.21240656009,2066.91013072597,1932.274123578,1797.5520333996
"FBgn0037721",7.33295689584092,7.01374828411347,6.82296683489593,13.1635374279339,15.7008908465347,11.0415664204457,13.5061969722648
"FBgn0037722",463.442875817146,388.094071720945,428.709749459294,389.485842720632,381.307349130129,380.013910970339,423.603450493758
"FBgn0005585",27529.386778366,28545.9555163418,32131.6251478032,29864.9691210578,35637.6577450239,38538.7473294956,26181.148912691
"FBgn0037723",45.4643327542137,33.8997833732151,46.6236067051222,64.2690356775595,41.4952115229847,46.0065267518571,25.7845578561418
"FBgn0266413",0,1.16895804735225,3.41148341744796,0.774325731054934,0,0,0
"FBgn0003334",2226.2857135773,2665.22434796312,2270.91079488119,1897.09804108459,2115.13429546889,2216.59445890447,2081.18216981716
"FBgn0012344",8.7995482750091,11.6895804735225,12.5087725306425,9.29190877265921,8.97193762659128,2.76039160511142,6.13918044193852
"FBgn0037724",1.46659137916818,2.33791609470449,3.41148341744796,0,3.36447660997173,0,3.68350826516311
"FBgn0037726",17.5990965500182,22.2102028996927,17.0574170872398,22.4554462005931,16.8223830498586,21.1630023058543,20.873213502591
"FBgn0037727",2.93318275833637,0,5.6858056957466,5.42028011738454,6.72895321994346,5.52078321022285,3.68350826516311
"FBgn0037728",5136.73630553656,3887.95446549357,4683.96673215605,5805.8943314499,5348.39631765173,5415.88832922861,5683.65325314669
"FBgn0028997",302.117824108646,245.481189943972,313.856474405213,349.99523043683,293.830957270864,347.809342244039,336.427088218231
"FBgn0037730",20.5322793083546,19.8722868049882,12.5087725306425,19.3581432763734,17.9438752531826,21.1630023058543,15.9618691490402
"FBgn0069242",753.827968892446,407.966358525934,568.58056957466,789.037919944978,573.082515898518,608.20628365955,799.321293540396
"FBgn0260463",0,12.8585385208747,17.0574170872398,0,12.336414236563,13.8019580255571,0
"FBgn0051352",455.376623231721,389.263029768298,402.55504325886,658.176871396694,626.914141658066,611.886805799699,364.667318251148
"FBgn0037734",1060.3455671386,1565.23482540466,1445.33180785879,1018.23833633724,1313.2673700923,1389.39710790608,1405.87232120392
"FBgn0016792",1680.71372052674,1492.75942646882,1310.00963230002,1539.35955333721,1222.42650162306,1142.80212451613,1623.19930884855
"FBgn0263477",7.33295689584092,1.16895804735225,0,5.42028011738454,2.24298440664782,0,2.45567217677541
"FBgn0002431",9327.52117150964,8955.38760076555,8069.29544340358,8979.08117731302,8665.77025508385,7038.99859303413,9348.74397698399
"FBgn0262477",2.93318275833637,1.16895804735225,0,2.3229771931648,3.36447660997173,0,1.2278360883877
"FBgn0003886",302.117824108646,481.610715509125,486.704967555909,518.023914075751,847.848105712876,981.77928088463,577.082961542221
"FBgn0037736",5.13306982708864,7.01374828411347,4.54864455659728,24.7784233937579,11.2149220332391,14.7220885605943,4.91134435355082
"FBgn0037737",420.178430131684,347.180540063617,350.245630857991,481.630604716169,271.401113204386,330.326862078334,359.755973897598
"FBgn0085438",115.127423264702,88.8408115987707,135.322175558769,55.7514526359553,80.7474386393215,69.0097901277856,109.277411866506
"FBgn0051415",21.9988706875227,43.2514477520331,28.429028478733,17.0351660832086,10.0934298299152,22.0831328408914,22.1010495909787
"FBgn0037739",373.980801687887,343.67366592156,349.108469718842,601.651093029684,611.213250811531,608.20628365955,325.376563422742
"FBgn0005777",2243.15151443774,2012.94575754057,1996.85496034621,2165.78906976065,1856.06959650107,1973.67999765467,2131.52344944106
"FBgn0037741",461.976284437978,504.98987645617,507.173868060597,483.179256178279,548.409687425392,468.346442333905,497.273615797021
"FBgn0037742",115.127423264702,137.937049587565,120.539080749828,153.316494748877,168.223830498586,160.102713096463,138.745477987811
"FBgn0037743",762.627517167455,724.753989358392,710.725711968326,844.789372580933,742.427838600428,786.711607456756,748.9800139165
"FBgn0037744",646.766798213169,626.561513380804,767.583768925792,814.590669069791,875.885410795973,788.55186852683,650.753126845484
"FBgn0266720",1691.7131558705,1670.44104966636,1605.67152847884,1516.90410713662,1555.50968601026,1587.22517293907,1656.35088323501
"FBgn0037746",805.158667163332,780.8639756313,852.870854361991,891.248916444229,878.128395202621,979.018889279518,900.003852788188
"FBgn0024330",510.373799950528,520.186331071749,436.669877433339,439.042689508148,505.792983699083,476.627617149239,471.489057940879
"FBgn0037747",392.313193927489,399.783652194468,470.784711607819,569.903738056432,550.65267183204,535.515971391616,537.792206713815
"FBgn0037749",471.509128402571,459.400512609432,523.094124008688,442.914318163422,500.185522682464,467.426311798868,489.906599266694
"FBgn0037750",404.045924960834,513.172582787636,458.275939077176,382.516911141137,458.690311159479,453.624353773311,475.172566206042
"FBgn0037751",236.121212046077,245.481189943972,291.113251622226,201.324690074283,302.802894897456,282.480074256402,302.047677743375
"FBgn0261599",49567.1221374367,26554.0510036536,29250.0588211988,38968.7167410706,25042.9209002229,22794.3937444751,34127.7040767363
"FBgn0086663",3.66647844792046,1.16895804735225,1.13716113914932,5.42028011738454,3.36447660997173,2.76039160511142,2.45567217677541
"FBgn0051514",56.463768097975,51.4341540834988,59.1323792357647,83.6271789539329,51.5886413528998,33.1246992613371,72.4423292148746
"FBgn0037753",34.4648974104523,17.5343707102837,35.2519953136289,30.9730292421974,29.1587972864217,23.9233939109657,39.2907548284066
"FBgn0002868",298.451345660725,154.302462250496,184.22010454219,65.8176871396694,40.3737193196608,48.7669183569685,315.55387471564
"FBgn0037754",629.900997352735,519.017373024397,461.687422494624,128.538071355119,109.906235925743,103.05461992416,809.143982247498
"FBgn0037755",811.758328369589,710.726492790165,782.366863734733,854.081281353592,641.493540301276,605.445892054439,1014.19260900824
"FBgn0037756",4921.14737279884,3889.12342354092,4498.60946647471,4803.14250973376,3993.63373603644,4258.36411615189,4108.33955174526
"FBgn0037757",1736.44419293513,1758.11290321778,1761.4626045423,1925.74809313362,2383.17093206331,2327.01012310893,1646.52819452791
"FBgn0037758",1864.77093861234,2145.03801689137,2273.18511715949,1658.60571591967,2128.59220190878,2033.48848243208,2164.67502382752
"FBgn0037759",320.450216348248,399.783652194468,429.846910598443,428.976455004434,524.85835115559,604.525761519402,435.881811377635
"FBgn0037760",3298.36401174924,3517.39476448291,2837.21704217756,2550.62895809495,2533.45088730871,2426.38422089294,2984.86953087051
"FBgn0264827",0.733295689584092,0,1.13716113914932,2.3229771931648,1.12149220332391,0,0
"FBgn0037764",0.733295689584092,0,0,2.3229771931648,1.12149220332391,0,0
"FBgn0262104",16.13250517085,16.3654126629314,11.3716113914932,15.4865146210987,17.9438752531826,12.88182749052,3.68350826516311
"FBgn0267440",2.19988706875227,0,1.13716113914932,3.09730292421974,1.12149220332391,1.84026107007428,0
"FBgn0037766",4.39977413750455,3.50687414205674,1.13716113914932,1.54865146210987,0,0.920130535037141,4.91134435355082
"FBgn0267336",2527.67024199636,2671.06913819988,1852.43549567424,1544.00550772354,1454.57538771111,1441.8445484032,1128.3813652283
"FBgn0266389",1.46659137916818,4.67583218940898,0,2.3229771931648,0,0,0
"FBgn0037770",1316.26576280344,1277.671145756,1231.54551369871,1168.4575281619,1183.17427450672,1255.05804979066,1399.73314076198
"FBgn0037772",6.59966120625682,7.01374828411347,4.54864455659728,5.42028011738454,1.12149220332391,3.68052214014857,4.91134435355082
"FBgn0037773",142.992659468898,106.375182309054,153.516753785158,134.732677203559,143.55100202546,156.422190956314,170.669216285891
"FBgn0053208",3420.0910962202,3934.71278738766,3193.14847873129,2986.57434467888,3467.65389267753,3253.58157189133,2885.41480771111
"FBgn0027524",306.51759824615,351.856372253026,324.090924657556,387.162865527467,410.466146416551,382.774302575451,433.42613920086
"FBgn0037777",83.5957086125864,68.9685247937825,65.9553460706606,74.3352701812737,52.7101335562238,61.6487458474885,74.89800139165
"FBgn0037778",204.589497393962,184.695371481655,139.870820115366,226.103113468041,225.419932868106,207.949500918394,195.225938053645
"FBgn0037779",659.966120625682,628.899429475508,569.71773071381,473.88734740562,564.110578271927,508.832185875539,584.449978072548
"FBgn0037780",544.83869736098,542.396533971442,557.208958183167,500.214422261488,537.194765392153,627.52902489533,476.40040229443
"FBgn0037781",101.194805162605,94.6856018355319,123.950564167276,106.082625154526,88.5978840625889,102.134489389123,148.568166694912
"FBgn0037783",0.733295689584092,0,0,3.09730292421974,2.24298440664782,0,0
"FBgn0053631",2.19988706875227,1.16895804735225,0,0.774325731054934,1.12149220332391,0.920130535037141,0
"FBgn0041105",3.66647844792046,5.84479023676123,0,3.09730292421974,4.48596881329564,1.84026107007428,2.45567217677541
"FBgn0266414",23.4654620666909,40.9135316573286,22.7432227829864,17.0351660832086,11.2149220332391,9.20130535037141,15.9618691490402
"FBgn0263413",210.455862910634,165.992042724019,117.12759733238,177.32059241158,111.027728129067,117.776708484754,209.959971114298
"FBgn0028734",5425.65480723269,6187.29494463544,5003.50901225701,5445.83286650935,5920.35734134692,5674.44500957405,5603.84390740149
"FBgn0037788",219.255411185643,237.298483612506,228.569388969014,210.616598846942,187.289197955093,181.265715402317,79.8093457452008
"FBgn0266721",3.66647844792046,2.33791609470449,0,3.87162865527467,6.72895321994346,3.68052214014857,3.68350826516311
"FBgn0051477",42.5311499958773,45.5893638467376,45.4864455659728,114.60020819613,76.2614698260259,72.6903122679342,39.2907548284066
"FBgn0001321",5.13306982708864,1.16895804735225,1.13716113914932,7.74325731054934,0,10.1214358854086,0
"FBgn0004889",2636.93129974439,2457.14981553442,2370.98097512633,3074.84747801914,2623.17026357462,2511.03623011636,2708.60641098328
"FBgn0037792",948.15132663223,882.563325750945,912.003233597755,978.747724053437,980.184185705097,865.84283346995,1025.24313380373
"FBgn0086359",304.317711177398,409.135316573286,370.714531362679,402.649380148566,421.68106844979,436.141873607605,453.071516615063
"FBgn0037794",409.178994787923,305.098050358936,300.210540735421,450.657575473972,312.896324727371,307.323598702405,311.870366450477
"FBgn0040238",2339.21324977325,2776.27536246158,2515.4004397983,3154.6030283178,3202.98173269309,3258.18222456652,3090.46343447185
"FBgn0037796",1.46659137916818,0,3.41148341744796,1.54865146210987,3.36447660997173,2.76039160511142,1.2278360883877
"FBgn0004575",8.06625258542501,1.16895804735225,2.27432227829864,6.19460584843947,1.12149220332391,1.84026107007428,1.2278360883877
"FBgn0025879",5.13306982708864,23.3791609470449,13.6459336697919,10.0662345037141,12.336414236563,9.20130535037141,7.36701653032623
"FBgn0037797",1.46659137916818,4.67583218940898,2.27432227829864,0.774325731054934,0,6.44091374525999,1.2278360883877
"FBgn0261928",14.6659137916818,7.01374828411347,7.96012797404525,10.0662345037141,4.48596881329564,3.68052214014857,4.91134435355082
"FBgn0037801",10.9994353437614,11.6895804735225,13.6459336697919,8.51758304160428,10.0934298299152,16.5623496306685,7.36701653032623
"FBgn0037802",153.258799123075,119.233720829929,104.618824801738,109.954253809801,103.1772827058,97.533836713937,125.239281015546
"FBgn0040078",1016.34782576355,1152.59263468931,1277.03195926469,1145.22775623025,1441.11748127122,1439.08415679809,1470.94763388847
"FBgn0262617",1652.11518863296,1914.75328156298,1576.10533886096,1598.98263462844,1833.63975243459,1902.82994645681,1481.99815868396
"FBgn0037807",6117.88593820008,6886.33185695208,7590.55060382172,6698.69189935624,8185.77159206122,7680.32957595502,8771.66101544176
"FBgn0266717",12336.9666815628,14365.3254439117,11798.0468186742,11601.7224283961,12465.3858399453,10742.5239965586,13986.2808828243
"FBgn0037809",266.919631008609,215.088280712813,204.689005046878,258.624794172348,192.896658971712,207.029370383357,179.264068904605
"FBgn0037810",5839.96687184771,5401.75513681473,4595.26816330241,6649.90937829978,5071.38774343072,4903.37562121293,5503.16134815369
"FBgn0037811",23.4654620666909,5.84479023676123,3.41148341744796,30.9730292421974,2.24298440664782,1.84026107007428,30.6959022096926
"FBgn0037812",14.6659137916818,11.6895804735225,10.2344502523439,25.5527491248128,17.9438752531826,23.9233939109657,12.278360883877
"FBgn0051406",0,0,3.41148341744796,1.54865146210987,0,1.84026107007428,1.2278360883877
"FBgn0015396",1737.9107843143,1718.3683296078,1697.78158074994,2274.19467210834,2082.6110215725,1774.01167155161,1919.10780614998
"FBgn0020379",767.02729130496,953.869766639432,869.92827144923,674.437711748848,760.371713853611,758.187560870605,752.663522181663
"FBgn0266243",0.733295689584092,0,0,0.774325731054934,2.24298440664782,0,1.2278360883877
"FBgn0259938",1870.63730412902,1983.72180635676,1582.92830569585,1461.15265450066,1302.05244805906,1459.32702856891,1405.87232120392
"FBgn0045443",1.46659137916818,0,2.27432227829864,6.96893157949441,0,0,0
"FBgn0037814",801.492188715412,751.640024447494,683.433844628742,865.696167319416,937.567481978788,820.75643725313,741.612997386174
"FBgn0024957",1422.59363779314,2011.77679949321,1991.16915465046,1591.23937731789,2032.14387242292,2019.68652440653,1734.93239289183
"FBgn0037815",244.920760321087,212.750364618109,236.529516943059,256.301816979183,238.877839307993,246.594983389954,246.795053765929
"FBgn0037816",32.9983060312841,35.0687414205674,37.5263175919276,31.7473549732523,38.1307349130129,33.1246992613371,36.8350826516311
"FBgn0037817",43.9977413750455,23.3791609470449,34.1148341744796,73.5609444502188,41.4952115229847,54.2877015671913,45.4299352703451
"FBgn0266260",2.19988706875227,0,0,4.64595438632961,1.12149220332391,0,0
"FBgn0267136",0.733295689584092,0,1.13716113914932,1.54865146210987,0,1.84026107007428,0
"FBgn0001235",8.7995482750091,3.50687414205674,1.13716113914932,5.42028011738454,6.72895321994346,0.920130535037141,1.2278360883877
"FBgn0264788",4.39977413750455,0,2.27432227829864,6.96893157949441,0,0,0
"FBgn0037819",2.19988706875227,0,0,0,0,3.68052214014857,1.2278360883877
"FBgn0265161",1.46659137916818,0,2.27432227829864,2.3229771931648,0,0,0
"FBgn0262717",3.66647844792046,5.84479023676123,0,4.64595438632961,2.24298440664782,0,1.2278360883877
"FBgn0020385",334.382834450346,381.080323436832,429.846910598443,256.301816979183,265.793652187767,334.007384218482,325.376563422742
"FBgn0037822",1404.26124555354,1110.51014498463,1277.03195926469,1276.86313050959,1195.51068874329,1250.45739711548,1203.27936661995
"FBgn0051391",3.66647844792046,4.67583218940898,0,5.42028011738454,4.48596881329564,1.84026107007428,2.45567217677541
"FBgn0051467",44.7310370646296,32.7308253258629,56.858056957466,40.2649380148566,26.9158128797738,32.2045687262999,47.8856074471205
"FBgn0037824",10.9994353437614,11.6895804735225,11.3716113914932,13.9378631589888,21.3083518631543,16.5623496306685,24.5567217677541
"FBgn0051278",96.7950310251001,107.544140356407,109.167469358335,109.179928078746,114.392204739039,104.894880994234,114.188756220057
"FBgn0004841",3.66647844792046,0,1.13716113914932,1.54865146210987,0,2.76039160511142,1.2278360883877
"FBgn0037829",2.19988706875227,0,0,1.54865146210987,0,0,1.2278360883877
"FBgn0051272",0.733295689584092,1.16895804735225,3.41148341744796,1.54865146210987,3.36447660997173,0,2.45567217677541
"FBgn0051390",317.517033589912,317.956588879811,284.29028478733,362.384442133709,351.027059640384,307.323598702405,308.186858185314
"FBgn0266372",2.19988706875227,0,0,2.3229771931648,0,0,0
"FBgn0037831",732.562393894507,652.278590422553,631.124432227873,654.305242741419,508.035968105731,471.106833939016,745.296505651337
"FBgn0010421",445.110483577544,317.956588879811,368.44020908438,400.326402955401,414.952115229847,357.930778129448,397.818892637616
"FBgn0266446",6.59966120625682,9.35166437881796,6.82296683489593,3.87162865527467,10.0934298299152,5.52078321022285,6.13918044193852
"FBgn0037832",5.13306982708864,1.16895804735225,4.54864455659728,1.54865146210987,2.24298440664782,3.68052214014857,11.0505247954893
"FBgn0261356",2.19988706875227,2.33791609470449,0,2.3229771931648,2.24298440664782,0,2.45567217677541
"FBgn0261380",525.773009431794,495.638212077352,482.156322999312,524.21851992419,421.68106844979,474.787356079165,521.830337564775
"FBgn0260944",872.621870605069,759.82273077896,943.843745493936,1084.05602347691,1136.07160196712,888.846096845879,1089.09061039989
"FBgn0037834",1967.43233515412,2203.48591925898,2217.46422134118,2059.70644460612,2643.35712323446,2485.27257513532,2531.79801425545
"FBgn0017577",1576.5857326058,1794.3506026857,1829.69227289126,2082.93621653777,2382.04943985998,2226.71589478988,2066.44813675651
"FBgn0037836",6.59966120625682,0,6.82296683489593,6.96893157949441,2.24298440664782,0,1.2278360883877
"FBgn0037837",4.39977413750455,0,0,10.8405602347691,0,1.84026107007428,9.82268870710164
"FBgn0037838",120.260493091791,120.402678877281,155.791076063457,150.993517555712,163.737861685291,169.304018446834,148.568166694912
"FBgn0261053",108.527762058446,106.375182309054,123.950564167276,160.285426328371,216.447995241515,175.744932192094,120.327936661995
"FBgn0259740",764.827404236207,655.78546456461,759.623640951746,1641.57054983646,1118.12772671394,1194.32943447821,892.636836257861
"FBgn0037841",8.06625258542501,12.8585385208747,4.54864455659728,27.1014005869227,14.5793986432108,4.60065267518571,7.36701653032623
"FBgn0037842",397.446263754578,379.91136538948,400.280720980561,359.287139209489,372.335411503538,397.496391136045,324.148727334354
"FBgn0037843",2231.41878340439,1853.96746310066,1755.77679884655,2107.71463993153,1932.3310663271,2009.56508852112,2169.58636818107
"FBgn0037844",299.917937039893,302.760134264232,288.838929343928,436.719712314983,529.344319968885,472.026964474054,288.541480771111
"FBgn0037845",5.13306982708864,4.67583218940898,6.82296683489593,15.4865146210987,12.336414236563,11.0415664204457,8.59485261871393
"FBgn0037846",101.194805162605,85.3339374567139,109.167469358335,122.34346550668,124.485634568954,114.096186344606,133.83413363426
"FBgn0267376",425.311499958773,424.331771188865,412.789493511203,315.150572539358,359.998997266975,324.806078868111,429.742630935697
"FBgn0037848",738.42875941118,829.960213620094,889.260010814769,1032.95052522728,1127.09966434053,1065.51115957301,967.534837649511
"FBgn0011768",2218.21946099188,2844.07492920801,3037.35740266784,2389.56920603553,3401.48585268142,3308.78940399356,2809.28897023107
"FBgn0037849",3.66647844792046,4.67583218940898,5.6858056957466,5.42028011738454,11.2149220332391,5.52078321022285,9.82268870710164
"FBgn0022359",80.6625258542501,51.4341540834988,92.110052271095,82.078527491823,98.6913138925041,100.294228319048,49.1134435355082
"FBgn0266705",6.59966120625682,3.50687414205674,2.27432227829864,13.9378631589888,10.0934298299152,12.88182749052,2.45567217677541
"FBgn0037850",351.24863531078,421.993855094161,458.275939077176,582.29294975331,659.437415554459,683.656987532596,413.780761786657
"FBgn0037852",992.149068007276,963.22143101825,983.644385364163,1176.20078547244,1248.22082229951,1294.62366279726,806.688310070722
"FBgn0037853",2177.88819806475,2073.73157600288,2088.9650126173,2218.44321947239,2128.59220190878,2419.02317661264,1673.54058847244
"FBgn0037856",558.038019773494,669.812961132837,620.889981975529,744.901353274847,737.941869787133,768.308996756013,671.626340348075
"FBgn0042094",225.8550723919,211.581406570756,191.043071377086,126.989419893009,104.298774909124,97.533836713937,206.276462849134
"FBgn0037855",802.225484404996,884.90124184565,799.424280821973,759.61354216489,891.586301642508,939.453276272921,772.308899595866
"FBgn0267137",2.19988706875227,4.67583218940898,4.54864455659728,2.3229771931648,1.12149220332391,2.76039160511142,2.45567217677541
"FBgn0267138",5.13306982708864,10.5206224261702,2.27432227829864,4.64595438632961,0,4.60065267518571,0
"FBgn0083950",11.7327310333455,5.84479023676123,13.6459336697919,11.614885965824,2.24298440664782,2.76039160511142,3.68350826516311
"FBgn0263403",5.13306982708864,0,0,14.7121888900438,0,0.920130535037141,0
"FBgn0267139",0,1.16895804735225,2.27432227829864,2.3229771931648,0,1.84026107007428,1.2278360883877
"FBgn0040256",137.859589641809,158.978294439905,151.24243150686,146.347563169383,139.065033212165,121.457230624903,136.289805811035
"FBgn0037862",2.19988706875227,2.33791609470449,2.27432227829864,3.09730292421974,1.12149220332391,0,1.2278360883877
"FBgn0040251",662.899303384019,609.02714267052,525.368446286986,882.731333402625,574.204008101842,653.29267987637,510.779812769285
"FBgn0040257",30.0651232729478,17.5343707102837,20.4689005046878,20.9067947384832,16.8223830498586,7.36104428029713,28.2402300329172
"FBgn0040259",2892.85149540924,2972.66031441676,3012.33985760655,2991.22029906521,2942.79554152194,3062.19442060361,2255.53489436821
"FBgn0027584",19.0656879291864,5.84479023676123,7.96012797404525,17.8094918142635,0,14.7220885605943,3.68350826516311
"FBgn0040253",2.93318275833637,1.16895804735225,3.41148341744796,3.87162865527467,6.72895321994346,0,1.2278360883877
"FBgn0040255",6.59966120625682,7.01374828411347,2.27432227829864,6.96893157949441,2.24298440664782,3.68052214014857,2.45567217677541
"FBgn0026314",3.66647844792046,2.33791609470449,3.41148341744796,3.87162865527467,6.72895321994346,0,2.45567217677541
"FBgn0026315",1931.5008463645,1718.3683296078,1738.71938175931,1833.60333113808,1444.4819578812,1391.23736897616,1903.14593700094
"FBgn0040250",157.65857326058,161.31621053461,170.574170872398,202.873341536393,148.036970838756,135.25918865046,160.846527578789
"FBgn0040252",62.3301336146478,29.2239511838061,45.4864455659728,51.8798239806806,25.7943206764499,34.0448297963742,36.8350826516311
"FBgn0037870",2.19988706875227,3.50687414205674,2.27432227829864,1.54865146210987,2.24298440664782,5.52078321022285,0
"FBgn0261808",779.493318027889,715.402324979574,764.172285508344,416.587243307555,357.756012860327,422.339915582048,664.259323817748
"FBgn0037873",918.086203359283,1115.18597717404,1337.3014996396,1300.86722817229,1462.42583313438,1552.26021260766,1303.96192586774
"FBgn0037874",22060.4675254478,23504.2394581116,28394.9136445585,20621.842869455,22518.4419505408,23582.9456130019,23285.9114162728
"FBgn0037875",903.420289567601,1256.62990090366,1133.74965573187,964.035535163393,1385.04287110503,1417.92115449223,1295.36707324903
"FBgn0086472",37631.2681980764,34935.4802031692,46408.6832498229,33800.86681201,39494.4694322548,40618.2423386796,39066.0608242316
"FBgn0037876",171.591191362677,148.457672013735,159.202559480905,156.413797673097,222.055456258134,207.949500918394,135.061969722648
"FBgn0037877",500.840955985934,512.003624740283,570.854891852959,525.7671713863,577.568484711813,622.928372220145,514.463321034448
"FBgn0037878",1644.04893604753,1593.28981854111,1681.86132480185,1520.77573579189,1759.62126701521,1705.92201195886,1543.38996310335
"FBgn0020910",33801.2648113787,49746.1786631222,56422.5242411719,29768.9527304069,50765.4660756601,53464.1847383331,50869.2491419026
"FBgn0065064",46.1976284437978,38.5756155626241,13.6459336697919,48.7825210564609,42.6167037263086,25.76365498104,46.6577713587328
"FBgn0086057",4.39977413750455,2.33791609470449,1.13716113914932,5.42028011738454,0,0,4.91134435355082
"FBgn0037879",3.66647844792046,7.01374828411347,17.0574170872398,4.64595438632961,12.336414236563,12.88182749052,11.0505247954893
"FBgn0037880",171.591191362677,224.439945091631,249.038289473701,223.005810543821,284.859019644273,305.483337632331,214.871315467848
"FBgn0037881",1174.73969471371,1426.12881776974,1479.44664203327,1070.89248604897,1341.3046751754,1536.61799351203,1344.48051678454
"FBgn0037882",293.318275833637,314.449714737754,310.444990987765,284.951869028216,354.391536250355,377.253519365228,240.65587332399
"FBgn0037883",101.194805162605,105.206224261702,128.499208723873,113.825882465075,76.2614698260259,98.4539672489741,130.150625369097
"FBgn0037884",1301.59984901176,1371.18778954418,1510.1499927903,946.22604334913,1192.14621213332,1169.48591003221,1744.75508159893
"FBgn0037885",165.724825846005,151.964546155792,206.963327325176,201.324690074283,178.317260328502,261.317071950548,211.187807202685
"FBgn0051441",146.659137916818,163.654126629314,205.826166186027,179.643569604745,183.924721345121,192.307281822763,209.959971114298
"FBgn0051388",190.656879291864,142.612881776974,208.100488464326,185.838175453184,140.186525415489,203.348848243208,179.264068904605
"FBgn0037888",2.19988706875227,5.84479023676123,3.41148341744796,0,0,0,1.2278360883877
"FBgn0037889",2.93318275833637,3.50687414205674,2.27432227829864,1.54865146210987,2.24298440664782,4.60065267518571,4.91134435355082
"FBgn0037890",712.763410275737,785.539807820709,855.145176640289,888.15161352001,838.876168086284,798.673304412239,1001.91424812437
"FBgn0037891",1696.84622569759,2772.76848831953,2466.50251081488,1737.58694048727,2797.00155508983,2634.33372181134,2875.592119004
"FBgn0262972",9.53284396459319,2.33791609470449,0,7.74325731054934,0,0,0
"FBgn0051386",2.93318275833637,0,1.13716113914932,0,0,0,0
"FBgn0004595",84.3290043021705,91.1787276934751,67.0925072098099,99.1136935750316,117.756681349011,101.214358854086,38.0629187400189
"FBgn0037892",310.184076694071,259.508686512198,350.245630857991,323.668155580962,300.559910490808,360.691169734559,261.529086826581
"FBgn0264694",1550.92038347035,1241.43344628808,1394.15955659707,1571.10690831046,1374.94944127511,1409.6399796769,1150.48241481928
"FBgn0011774",836.690381815448,806.581052673049,959.764001442027,838.594766732494,951.025388418675,1008.46306640071,751.435686093275
"FBgn0037894",2210.15320840645,2251.41319920042,2456.26806056253,2271.09736918412,2731.95500729704,2488.03296674043,2636.1640817684
"FBgn0037895",2.93318275833637,0,6.82296683489593,2.3229771931648,3.36447660997173,3.68052214014857,1.2278360883877
"FBgn0267236",1.46659137916818,0,0,2.3229771931648,0,0,0
"FBgn0037896",73.3295689584092,98.1924759775886,75.0526351838552,137.055654396723,146.915478635432,155.502060421277,73.6701653032623
"FBgn0037897",1439.45943865357,1821.2366377748,1543.12766582563,1355.07002934613,1461.30434093105,1474.0491171295,1663.71789976534
"FBgn0037898",30.0651232729478,12.8585385208747,11.3716113914932,37.1676350906368,31.4017816930695,40.4857435416342,23.3288856793664
"FBgn0037899",4419.57312112332,4640.76344798841,5109.2649981979,3330.37496926727,3409.33629810469,3877.43007464651,3107.65313970928
"FBgn0037900",422.378317200437,465.245302846194,535.60289653933,343.800624588391,496.821046072492,404.857435416342,469.033385764103
"FBgn0037901",678.298512865285,758.653772731607,733.468934751312,865.696167319416,1035.13730366797,970.737714464184,682.676865143564
"FBgn0037902",93.1285525771796,112.219972545816,131.910692141321,113.05155673402,177.195768125178,145.380624535868,100.682559247792
"FBgn0051374",24.9320534458591,29.2239511838061,14.7830948089412,24.004097662703,19.0653674565065,20.2428717708171,15.9618691490402
"FBgn0046225",343.182382725355,342.504707874208,371.851692501828,375.547979561643,372.335411503538,423.260046117085,263.984759003357
"FBgn0263520",0,5.84479023676123,1.13716113914932,0.774325731054934,0,0,0
"FBgn0037906",57.9303594771432,66.630608699078,71.6411517664072,59.6230812912299,99.812806095828,66.2493985226742,57.7082961542221
"FBgn0267141",0.733295689584092,1.16895804735225,2.27432227829864,0,1.12149220332391,0,0
"FBgn0037908",0,0,3.41148341744796,1.54865146210987,1.12149220332391,0,0
"FBgn0053512",2.93318275833637,0,0,1.54865146210987,2.24298440664782,0,0
"FBgn0037910",0,0,2.27432227829864,1.54865146210987,3.36447660997173,0,0
"FBgn0037911",286.71861462738,271.198266985721,241.078161499656,304.310012304589,319.625277947314,285.240465861514,315.55387471564
"FBgn0037912",48.39751551255,23.3791609470449,18.1945782263891,27.1014005869227,7.85044542326737,13.8019580255571,18.4175413258156
"FBgn0037913",907.820063705105,667.475045038132,830.127631579004,1184.71836851405,1003.7355219749,784.871346386682,1140.65972611218
"FBgn0263316",5691.10784686213,6356.79386150151,5783.60155371345,5308.00288638157,5438.11569391764,5105.8043389211,6575.06225331616
"FBgn0037915",95.3284396459319,107.544140356407,101.20734138429,122.34346550668,126.728618975602,109.49553366942,131.378461457484
"FBgn0037916",67.4632034417364,52.603112130851,68.2296683489593,60.3974070222849,57.1961023695194,66.2493985226742,83.4928540103639
"FBgn0037917",1173.27310333455,1034.52787190674,1159.90436193231,843.240721118823,800.745433173272,890.686357915953,1004.36992030114
"FBgn0037918",1542.85413088493,1842.27788262714,1663.66674657546,1442.56883695534,1731.58396193212,1875.22603040569,1748.43858986409
"FBgn0051363",8498.89704227962,7470.8108806282,6569.37990086563,16620.1274913631,13469.1213619202,14157.1284120815,8856.38170554052
"FBgn0037920",187.723696533527,137.937049587565,148.968109228561,169.577335101031,161.494877278643,189.546890217651,162.074363667177
